ubicacion_longitud,ubicacion_latitud,direccion,capacidad_personas_max,descripcion,renta_mensual,dia_deposito,fecha_inicio,dias_renta
82.2914913,29.6129559,73316 Summer Ridge Point,6,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.,41210,26,04/07/2019,39
57.1599068,67.7563377,95 Waubesa Avenue,16,Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.,74550,17,13/02/2019,15
48.4736385,73.8582567,5394 Loeprich Parkway,5,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",78271,11,15/09/2019,33
80.6254081,28.6290088,1614 Sheridan Way,9,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",89813,9,17/05/2019,2
19.0808433,27.8974777,0 Almo Street,16,Sed ante. Vivamus tortor. Duis mattis egestas metus.,22797,3,16/09/2019,24
80.0284565,35.5282253,838 Cottonwood Place,7,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",93224,22,15/02/2019,55
56.8098813,71.6600164,7770 Quincy Court,20,Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.,94096,20,26/03/2019,22
58.7245141,36.7179098,64939 Riverside Lane,12,Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.,34422,8,22/09/2019,43
61.9955105,65.2710236,3168 Marquette Point,20,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.",13581,23,21/12/2018,44
13.9123151,29.8749278,3015 Heffernan Circle,10,Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.,93239,5,12/07/2019,58
68.443753,26.7678405,8383 Clarendon Road,10,Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.,31997,8,15/08/2019,56
90.0579135,84.8132205,9895 Meadow Valley Terrace,1,Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.,33939,22,29/07/2019,28
32.1167873,67.4145082,958 Transport Pass,1,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",41194,24,27/09/2019,36
74.3011234,37.4251987,70 Thierer Terrace,20,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",65470,24,11/01/2019,39
51.2183722,2.5629629,636 Prairie Rose Hill,19,Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.,67453,8,30/11/2019,39
2.48576,53.7122845,03 Karstens Court,11,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.",21541,20,27/11/2019,33
68.0577598,89.0038166,869 6th Avenue,1,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",38027,13,04/04/2019,9
31.261786,52.8852716,9 Amoth Lane,17,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.",56842,12,22/04/2019,16
97.2462337,60.8389581,17974 Luster Way,18,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",82374,26,08/04/2019,45
65.7423093,17.3715723,3 Fisk Place,3,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",,,,
6.0711885,57.1938616,7014 Blackbird Hill,20,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.,37521,16,12/08/2019,46
,,,,,47729,3,26/05/2019,36
39.9417727,40.8347047,0 Spenser Point,1,Fusce consequat. Nulla nisl. Nunc nisl.,30310,10,24/11/2019,30
29.883981,39.7261032,4660 Brickson Park Place,8,In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.,24690,3,21/10/2019,44
97.6604433,15.2320658,4 Dwight Terrace,12,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.,94409,27,28/04/2019,23
15.8257502,46.5789647,83 Eastwood Park,19,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",63635,28,16/05/2019,42
74.44722,80.1308362,6043 Burrows Place,1,Fusce consequat. Nulla nisl. Nunc nisl.,91216,18,09/05/2019,7
78.3688288,19.5406075,744 Carey Point,10,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",83161,2,21/04/2019,41
86.5192255,96.2700473,17 Milwaukee Alley,1,Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.,18730,11,01/12/2019,45
69.2473109,4.0844769,178 Magdeline Center,10,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.,48172,27,15/09/2019,35
3.9453742,3.4011786,6990 Mesta Pass,18,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.",97038,19,30/11/2019,53
61.9790977,20.1970709,1 Ramsey Court,20,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",90910,13,06/10/2019,44
74.3009795,63.5242331,3457 Golf Course Trail,2,In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.,18183,4,01/08/2019,6
25.8809816,97.7474607,5900 Nova Drive,5,Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.,,,,
46.469872,95.5128719,769 Loomis Road,16,Phasellus in felis. Donec semper sapien a libero. Nam dui.,20075,21,07/07/2019,55
99.5998762,41.5854045,60092 Hayes Way,16,Fusce consequat. Nulla nisl. Nunc nisl.,24009,26,16/02/2019,52
78.6181507,49.2582846,8 Dwight Court,11,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.",15907,11,09/06/2019,28
38.6345674,96.1428302,985 Shopko Trail,11,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.,95522,31,04/05/2019,54
79.3025914,35.0929859,8352 Jana Avenue,17,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",83352,19,16/07/2019,47
29.8339621,80.7154017,1 Hudson Way,5,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",85942,26,06/06/2019,38
96.8870026,7.0189203,45 Glendale Alley,18,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",33557,6,22/03/2019,25
45.5856137,5.6473863,6628 Katie Circle,13,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",11699,23,29/07/2019,41
42.1889179,11.7513337,36506 Graceland Drive,7,Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.,78820,4,21/08/2019,21
59.4012139,81.1776033,40390 Dunning Alley,10,Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.,50688,28,21/11/2019,10
18.8421491,65.977646,3 Vidon Street,17,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",98516,6,18/10/2019,35
80.8929759,39.7777156,22353 Michigan Plaza,7,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",72392,29,21/09/2019,1
98.1355701,14.0728641,8 Prairie Rose Court,19,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",27065,18,10/06/2019,6
13.3163684,26.3730556,001 Victoria Circle,18,Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.,8277,28,23/08/2019,51
45.9365898,21.3555767,34929 Bultman Lane,17,Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.,26061,3,06/06/2019,13
99.9542605,97.2611621,4113 Jenifer Way,17,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.,90048,29,25/05/2019,33
27.892005,11.5505559,788 Thierer Hill,2,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",76005,19,12/11/2019,20
80.1952783,84.3746005,8541 Buhler Parkway,7,Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.,32624,8,11/07/2019,21
40.229984,98.695399,00427 Bunting Avenue,7,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",48702,7,07/12/2019,27
75.5009366,90.3413264,8516 Forest Hill,19,Sed ante. Vivamus tortor. Duis mattis egestas metus.,74259,25,27/07/2019,47
9.9205497,33.7035857,33189 Eggendart Hill,14,Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.,93027,3,16/07/2019,9
38.5507531,72.0041114,83096 Summit Road,19,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",56151,10,03/04/2019,57
17.6292539,51.3648282,84957 Logan Way,10,Phasellus in felis. Donec semper sapien a libero. Nam dui.,5025,14,08/11/2019,45
69.8149029,36.9045158,426 Oakridge Road,4,Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.,84156,27,29/01/2019,27
31.6202309,53.4349689,5179 Almo Road,3,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.",31520,2,01/05/2019,14
38.0120037,11.2870943,67188 Elka Alley,3,Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.,82059,28,28/03/2019,18
74.6338879,86.3727326,1 Stang Street,14,Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.,3759,28,05/09/2019,14
28.9490565,81.8211446,046 Waubesa Parkway,18,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",34982,16,08/10/2019,4
,,,,,41350,1,30/09/2019,29
6.4649686,14.0668929,437 Westport Way,17,Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.,16395,25,15/02/2019,56
53.3236152,42.6088872,74590 Donald Point,3,Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.,28967,17,30/06/2019,53
11.862625,84.1295846,61585 Waxwing Road,17,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.",70810,2,21/05/2019,55
94.4206927,99.2225311,42 Hoard Place,10,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus.",18031,16,25/04/2019,48
67.9569907,20.7460234,8214 Menomonie Alley,18,Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.,8235,26,11/04/2019,48
13.0202673,13.0501606,8 6th Trail,10,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",23846,25,06/09/2019,28
85.6169025,20.0904167,9 New Castle Park,14,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",85038,23,26/02/2019,51
82.0538847,1.620514,3 Carioca Avenue,17,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",32108,27,11/05/2019,24
54.3711125,9.081498,5 Debs Plaza,9,Phasellus in felis. Donec semper sapien a libero. Nam dui.,62036,24,30/10/2019,23
91.7347661,42.3905994,53267 Dawn Alley,4,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",48367,3,19/07/2019,28
26.2282187,50.7966121,21 Fairfield Lane,20,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.",22623,27,24/03/2019,47
71.1073266,37.0780649,7286 Orin Center,4,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",33665,20,12/01/2019,19
78.8036266,95.2369209,87680 Lakewood Gardens Parkway,2,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.,87578,29,11/11/2019,11
81.6776409,66.2135731,25126 Logan Pass,2,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",52749,13,02/11/2019,60
79.7775979,8.1971673,34 Morningstar Circle,15,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",6827,9,12/09/2019,8
21.1518379,21.5430538,5087 Dryden Plaza,10,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",5918,6,29/12/2018,16
89.541338,79.8026874,88 Jenna Way,8,In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.,43883,24,13/03/2019,49
60.2543528,79.8765302,5 Everett Place,1,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.",33664,31,18/08/2019,8
90.9054917,29.0424626,1 Utah Terrace,6,Sed ante. Vivamus tortor. Duis mattis egestas metus.,24585,5,10/05/2019,28
13.8209771,89.3139099,8 Oneill Hill,19,In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.,27741,24,06/11/2019,36
8.6486502,54.4132746,9858 Brown Lane,15,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",2035,17,16/10/2019,21
22.6595149,99.9375723,0 Thackeray Pass,10,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.,,,,
50.5647733,4.7145303,5721 Hoard Lane,12,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",68053,19,20/04/2019,53
59.4095417,48.6393377,57 Schmedeman Trail,16,Sed ante. Vivamus tortor. Duis mattis egestas metus.,69878,8,29/05/2019,11
52.1172086,76.1772932,889 Aberg Avenue,12,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",22015,22,26/05/2019,36
22.1416566,10.3867368,6795 Goodland Court,5,Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.,67918,23,05/10/2019,36
54.6293796,68.9787065,86 Doe Crossing Plaza,14,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",94559,25,17/11/2019,48
96.8326268,90.8463686,06977 Hagan Park,7,Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.,96794,11,19/07/2019,58
78.8904339,91.4770935,9 Dovetail Road,18,Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.,30045,19,21/12/2018,54
81.8122484,95.9033335,3710 Arrowood Plaza,16,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",15403,16,10/07/2019,27
48.1091378,74.0560862,46 Sommers Trail,7,Phasellus in felis. Donec semper sapien a libero. Nam dui.,25385,24,20/05/2019,45
94.1700015,17.4779609,4026 8th Avenue,8,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.,12414,4,01/04/2019,20
52.0203359,22.4144227,1 Sutherland Alley,7,Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.,54241,15,03/12/2019,16
40.776192,11.229046,738 Springs Center,15,Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.,28385,3,31/10/2019,47
37.7747578,12.7089955,96789 Cardinal Lane,10,Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.,83459,26,19/09/2019,33
85.2352297,44.2928545,89812 Kingsford Pass,4,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.",22312,15,30/01/2019,19
85.5372916,64.0243533,66574 Jackson Junction,15,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",20601,24,27/11/2019,56
41.7298888,88.3332838,3261 Oriole Lane,1,"Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",76200,1,24/06/2019,41
2.5972527,37.652051,98898 Waywood Road,16,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",64631,14,04/09/2019,50
35.1667824,64.8076203,6 Warbler Way,15,Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.,98780,7,25/10/2019,55
